,ID,Titles,Date,Author,Technique,Height(cm),Width(cm),Series,Origin,Support
78,P007633,Leyenda Dorada,1425 - 1450,"Mateu, Jaume",Temple,100,"44,5","<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_5fd8f6c1-034d-4422-8090-8b5192152bae_a8fafb28-321a-4dc8-99d0-bd25d575ad0b"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo Santa Úrsula, Convento de San Pablo de los Dominicos, Palencia</dd>","Convento de San Pablo de los Dominicos, Palencia; Antonio Gorostiza, Bilbao; Adquisición Fondos Legado Villaescusa, 1992.",Tabla
79,P008234,Funeral de san Francisco de Asís,1426 - 1430,"Angelico, Fra",Temple,"19,7","29,3",,"Colección Casa de Alba; donación Carlos Fitz-James Stuart y Martínez de Irujo, XIX Duque de Alba, 2016",Tabla de madera de chopo
80,P002844,Las Siete Artes Liberales,Hacia  1435,"Ponte, Giovanni dal",Temple,56,155,,"Donación Francisco de Asís Cambó Batlle, 1941",Tabla
81,P002722,B,1435 - 1438,"Weyden, Rogier van der",Óleo,100,52,,"Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931",Tabla
82,P008121,"Donación Várez Fisa,",1435 - 1440,Maestro de Torralba,Temple,366,280,,"Zaragoza?, comarca de Calatayud?; colección Junyer, Barcelona, antes de 1971; colección Várez Fisa, Madrid; donación Familia Várez Fisa, 2013.",Tabla
83,P001332,Retablo de la leyenda de San Miguel,Hacia  1440,Maestro de Arguis,Temple,344,160,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_83b9d84f-2347-4812-9a36-b1e70c7cee2a_90d22715-dac5-4dcf-bacf-41308815ee6d"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo de la iglesia de San Miguel, en Argüis (Huesca)</dd>","Argüis, Huesca, recogido por Paulino Savirón en 1869-71 para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.",Tabla
84,P002538,Tríptico con pasajes de la vida de Cristo,Hacia  1440,Maestro de las Horas Collins,Grisalla,78,134,,"Familia Corella, Condes de Cocentaina, Valencia, s. XVI; Convento de monjas de la Encarnación, Valencia; adquirido a Eduardo Arévalo Carbó en 1931.",Tabla de madera de roble
85,P001332/001,Retablo de la leyenda de San Miguel (calle izquierda),Hacia  1440,Maestro de Arguis,Temple,"276,3",87,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_a4278165-c290-4217-a29d-3344b1ae48e8_0eeea505-6fd9-4755-8303-9708871e9fe2"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo de la iglesia de San Miguel, en Argüis (Huesca)</dd>","Argüis, Huesca, recogido por Paulino Savirón en 1869-71 para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.",Tabla
86,P001332/002,Retablo de la leyenda de San Miguel (calle derecha),Hacia  1440,Maestro de Arguis,Temple,276,"87,5","<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_55c70dd0-ee6b-472e-8764-890a57197dd1_18f67e74-7b70-4b6a-811c-ae7d811748a4"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo de la iglesia de San Miguel, en Argüis (Huesca)</dd>","Argüis, Huesca, recogido por Paulino Savirón en 1869-71 para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.",Tabla
87,P001332/003,"Predela: San Pablo, Santa Catalina y San Lorenzo",Hacia  1440,Maestro de Arguis,Temple,"67,3","138,1","<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_31a554d0-cc8c-49d6-a118-d9df375ac015_6d12e4bf-9b76-41f1-a032-789c7d93afd2"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo de la iglesia de San Miguel, en Argüis (Huesca)</dd>","Argüis, Huesca, recogido por Paulino Savirón en 1869-71 para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.",Tabla
88,P001332/004,"Predela: San Vicente, Santa Bárbara y San Pedro",Hacia  1440,Maestro de Arguis,Temple,"67,3","137,5","<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_c4063da9-73fd-47a1-84f9-0c3ec96654f7_88a6afdd-dd75-4713-a0f1-75b6a7da00ac"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo de la iglesia de San Miguel, en Argüis (Huesca)</dd>","Argüis, Huesca, recogido por Paulino Savirón en 1869-71 para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.",Tabla
89,P001513,San Juan Bautista y el maestro franciscano Enrique de Werl,1438,"Campin, Robert",Óleo,101,47,,"Colección Real (Casita del Príncipe, El Escorial-Madrid, hasta antes de 1801, nº 257).",Tabla de madera de roble
90,P001514,Santa Bárbara,1438,"Campin, Robert",Óleo,101,47,,"Colección Real (Casita del Príncipe, El Escorial-Madrid, hasta antes de 1801, nº 257).",Tabla de madera de roble
91,P001461,Tríptico de Miraflores ,Hacia  1445,"Bouts, Dirk",Óleo,81,"202,6",,"Colección Real (colección de Felipe II, Real Monasterio de San Lorenzo, El Escoria, Madrid, 1584; encima de la puerta del refectorillo, 1839).",Tabla
92,P001511,La Fuente de la Gracia,1440 - 1450,"Eyck, Jan van",Óleo,181,119,,"Segovia, Monasterio de  Santa María del Parral, de monjes jerónimos, sacristía, hasta 1838; Museo de la Trinidad.",Tabla
93,P002540,Tríptico de Miraflores,1440 - 1450,"Weyden, Rogier van der",Óleo,"46,8","34,5",,"Adquisición a la testamentaría de Fermín Lasala y Collado, duque viudo de Mandas y Villanueva, 1925.",Tabla
94,P001888,YNRY,Hacia  1450,Maestro de la Redención del Prado,Óleo,195,172,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_06c4c300-1fa8-48d7-b63b-047c64882626_b3058c12-0edb-4e7d-9a84-65b6fc6eabb8"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Tríptico de la Redención</dd>","Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas (donación de Leonor de Mascareñas), 1564-1835; Museo de la Trinidad, 1835-1872.",Tabla
95,P001889,"Expulsión del Paraíso,",Hacia  1450,Maestro de la Redención del Prado,Óleo,195,77,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_340227fe-b880-4cae-8544-de902d02a4b0_cdf03649-8232-4db2-82a4-2a14808d0077"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Tríptico de la Redención</dd>","Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas (donación de Leonor de Mascareñas), 1564-1835; Museo de la Trinidad, 1835-1872.",Tabla
96,P001890,Tríptico de la Redención: la moneda del César (Jesús y un apóstol),Hacia  1450,Maestro de la Redención del Prado,Grisalla,195,77,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_f3697350-6730-4018-b070-560a59d3ca0b_37cab001-d376-456c-84e6-c75d96551076"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Tríptico de la Redención</dd>","Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas (donación de Leonor de Mascareñas), 1564-1835; Museo de la Trinidad, 1835-1872.",Tabla
97,P001891,"El Juicio Final, ",Hacia  1450,Maestro de la Redención del Prado,Óleo,195,77,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_5dec2206-49ea-43e8-9852-bc4caad4f80c_f076feff-fc69-4660-bcf8-3d15c0b88a67"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Tríptico de la Redención</dd>","Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas (donación de Leonor de Mascareñas), 1564-1835; Museo de la Trinidad, 1835-1872.",Tabla
98,P001892,Tríptico de la Redención,Hacia  1450,Maestro de la Redención del Prado,Grisalla,195,77,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_6f57cd8e-e0cd-409a-9002-100029c70481_0c6e804d-87cb-4924-bd25-21b3376ef597"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Tríptico de la Redención</dd>","Madrid, Convento Real de Santa María de los Ángeles, de franciscanas clarisas (donación de Leonor de Mascareñas), 1564-1835; Museo de la Trinidad, 1835-1872.",Tabla
99,P001921,La Madonna del Canciller Rolin,Hacia  1450,"Christus, Petrus",Óleo,49,34,,"Piedrahita (Ávila), Convento del Risco, hasta 1839; Museo de la Trinidad.",Tabla
100,P008184,Nacimiento de Jesús,Hacia  1450,Maestro del Tríptico del Zarzoso,Temple,"136,5",152,,"Monasterio del Zarzoso, El Cabaco (Salamanca), de monjas terciarias franciscanas, desde fecha no determinada; ingresó en la Colección Várez Fisa, poco antes de 1970; en depósito en el Museo del Prado desde diciembre de 2013; adquirido a la Colección Várez Fisa por el Museo del Prado, en parte con fondos del legado Villaescusa, Madrid, 2014",Tabla
101,P002666,La Trinidad rodeada de ángeles,Hacia  1450,Maestro de Velilla de Jiloca,Técnica mixta,97,86,,"Legado Pablo Bosch y Barrau, 1916",Tabla
102,P002545,doble Credo,1445 - 1460,"Francés, Nicolás",Óleo,557,558,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_84f4be5c-201b-49dc-a5ac-dbbf598aa96e_18876274-d117-4a00-ab18-6451b3db66cd"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo capilla de la granja del marquesado de Esteva de las Delicias, La Bañeza, León</dd>","Capilla de Esteva de las Delicias, La Bañeza (León); Ignacio Martínez lo vendió al Museo en 1932.",Tabla
103,P008122,"Donación Várez Fisa,",1450 - 1460,"Reixach, Joan",Temple,91,64,,"Colección Várez Fisa, Madrid, antes de 1996; donación Familia Várez Fisa, 2013.",Tabla
104,P002683,Un profeta (fragmento),1450 - 1475,Maestro de San Jorge y la princesa,Técnica mixta,30,26,,"Legado Pablo Bosch y Barrau, 1916",Tabla
105,P002671,Martirio de San Vicente. II,1450 - 1500,Anónimo,Técnica mixta,250,84,,"Legado Pablo Bosch y Barrau, 1916",Tabla
106,P002670,Martirio de San Vicente,1450 - 1500,Anónimo,Técnica mixta,250,84,,"Legado Pablo Bosch y Barrau, 1916",Tabla
107,P003109,Resurrección de Cristo,Segunda mitad del siglo XV,"Berruguete, Pedro",Óleo,96,57,,"Colección Yakichiro Suma, 1962; adquirido por la Junta de Exportación en 1962; asignado al Museo Nacional del Prado en 1965.",Tabla
108,P002673,Martirio de San Sebastián,Segunda mitad del siglo XV,Anónimo,Temple,86,60,,"Legado Pablo Bosch y Barrau, 1916",Tabla
109,P002674,Santa Irene arranca las flechas a San Sebastián,Segunda mitad del siglo XV,Anónimo,Temple,86,60,,"Legado Pablo Bosch y Barrau, 1916",Tabla
110,P007818,Memoria de actividades 2002,Hacia  1460,"Sánchez, Juan",Técnica mixta,232,120,,"Adquirido en Subastas Arte, Información y Gestión, Sevilla, 2002.",Tabla
111,P008202,San Martín entronizado con donante ,1455 - 1465,"Baró, Bartomeu",Óleo,"161,5",105,,"Colección Gottscheweski, Berlín; Trinidad von Scholtz-Hermensdorff, duquesa de Parcent, Madrid, después de 1914; Felix Fernández Valdés, Bilbao; Mercedes Zavala Fernández-Valdés; adquirido a Christie's Ibérica, Madrid, 2015.",Tabla
112,P000248,"El Tránsito de la Virgen,",Hacia  1462,"Mantegna, Andrea",Técnica mixta,"54,5",42,,"Almoneda de la Commonwealth, de los bienes de Carlos I de Inglaterra, 1649-1654; Colección Real (¿Palacio del Buen Retiro, Madrid, pinturas recogidas de las Casas Arzobispales, 1747, nº 346?; Palacio Real Nuevo, Madrid, primera pieza de la obra nueva, 1794, nº 341; Palacio Real, Madrid, primera pieza de la obra nueva, 1814-1818, nº 341).",Tabla
113,P001558,Tríptico de la Adoración de los Magos,1460 - 1470,Maestro de la Adoración de los Magos del Prado,Óleo,60,55,,"Colección Real (Real Monasterio de San Lorenzo, El Escorial, Madrid, capilla cuadrada del Tránsito)",Tabla
114,P001334,"San Vicente, diácono y mártir, con un donante",1462 - 1466,"Giner, Tomás",Técnica mixta,185,117,,"Capilla del Arcediano, Seo de Zaragoza; recogido por Paulino Savirón para el Museo Arqueológico Nacional; ingresó en el Museo del Prado, por permuta, en 1920.",Tabla
115,P002998,FERNA[N]DO GALLEG[U]S,1465 - 1470,"Gallego, Fernando",Técnica mixta,118,111,,"Adquisición a Ana Baliscki, viuda de Weibel, 1959.",Tabla de madera de pino
116,P002575,La Anunciación,Hacia  1470,Maestro de Sopetrán,Óleo,103,60,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_a1f4b7a1-b596-4934-95ef-4433554ef1f0_4d55925d-9c52-4156-90c0-021190ef00fb"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Tríptico o retablo de talla, ermita de la Fonsanta, Guadalajara</dd>","Monasterio de Sopetrán, Torre del Burgo, Guadalajara, 1934.",Tabla
117,P002576,El duque del Infantado,Hacia  1470,Maestro de Sopetrán,Óleo,103,60,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_aa20ff15-24bd-47cd-b90e-63948920e0a9_37cc008f-80cd-42df-8ee4-877050a5e529"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Tríptico o retablo de talla, ermita de la Fonsanta, Guadalajara</dd>","Monasterio de Sopetrán, Torre del Burgo, Guadalajara, 1934.",Tabla
118,P002577,La Natividad,Hacia  1470,Maestro de Sopetrán,Óleo,103,60,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_578b38be-fd64-4a67-b1eb-e3847ce90f9a_10a4ee70-cb60-4f2c-9594-3d07ee0277fe"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Tríptico o retablo de talla, ermita de la Fonsanta, Guadalajara</dd>","Monasterio de Sopetrán, Torre del Burgo, Guadalajara, 1934.",Tabla
119,P002578,Tránsito de la Virgen,Hacia  1470,Maestro de Sopetrán,Óleo,103,60,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_988b42fb-d197-4c55-bb6b-c7d5f48622bd_35f26d17-7322-4621-b9c7-02f45be0266f"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Tríptico o retablo de talla, ermita de la Fonsanta, Guadalajara</dd>","Monasterio de Sopetrán, Torre del Burgo, Guadalajara, 1934.",Tabla
120,P007860,La Lamentación,Hacia  1470,Anónimo,Técnica mixta,148,97,,"Adquisición, 2003",Tabla
121,P001324,San Sebastián habla a Marcos y a Marceliano y san Sebastián y san Policarpo destruyendo los ídolos,Hacia  1470,"García de Benabarre, Pedro",Óleo,160,68,,"Adquirida a Manuel Rivadeneyra, 1866, con destino al Museo de la Trinidad.",Tabla
122,P001325,Martirio de San Sebastián y San Policarpo,Hacia  1470,"García de Benabarre, Pedro",Óleo,160,68,,"Adquirida a Manuel Rivadeneyra, 1866, con destino al Museo de la Trinidad.",Tabla
123,P001297,"La Virgen con el Niño, llamada la Madonna Durán",Antes de  1489,Maestro de Miraflores,Óleo,146,81,,"Monasterio del Parral, Segovia, de donde se recogió en 1838 con destino al Museo de la Trinidad",Tabla pasada a lienzo
124,P001557,Tríptico de la Natividad,1470 - 1472,"Memling, Hans",Óleo,95,271,,"Colección Real (Castillo de Aceca, Villaseca de la Sagra-Toledo, oratorio; Palacio Real, Aranjuez-Madrid).",Tabla
125,P008369,Calvario con santos y donantes,Hacia  1475,"Goes, Hugo Van Der",Óleo,"125,5","140,5",,"Adquirido por el Estado, entre el Ministerio de Cultura y Deporte y el Museo del Prado, en Christie's Ibérica, Madrid, 2021",Tabla
126,P002706,La pintura de los primitivos flamencos en España,1470 - 1500,Maestro de la Leyenda de Santa Catalina,Óleo,45,29,,"Legado Pablo Bosch y Barrau, 1916",Tabla
127,P001335,Virgen del caballero de Montesa,1472 - 1476,"San Leocadio, Paolo de",Óleo,102,96,,"Lorenzo Albarrán, hasta 1920; adquirido para el Museo Nacional de Pinturas y Escultura, 1920.",Tabla
128,P001323,Santo Domingo de Silos entronizado como obispo,"1474 - 1477 (1474-1477, datación anterior al catálogo de J.Molina, MNP, 2018. que lo fecha entre 1474- h.1479)","Bermejo, Bartolomé",Óleo,242,130,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_f4cd7ad1-cc50-48fe-86f5-71dfe6672db1_65284cc0-cb17-4aeb-a077-b12ce1b46b47"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo de Santo Domingo de Silos, Daroca (Zaragoza)</dd>","Sacristía de Santo Domingo, Daroca (Zaragoza); recogido por Paulino Savirón para el Museo Arqueológico Nacional, 1869-71; ingresó en el Museo del Prado, por permuta, 1920.",Tabla
129,P003092,Cristo muerto,1475 - 1476,"Messina, Antonello de",Técnica mixta,74,51,,"Catalina de la Cerda y Sandoval, VII condesa de Lemos, 1633; convento de la Concepción de Monforte de Lemos, hasta 1809; Manuel Antero Yáñez, Monforte de Lemos, 1862; Matías Yañez Rivada, Monforte de Lemos, hasta 1881; adquirido por Rosa Mendiluce en 1881, de quien pasó a su nieto Juan Miguel Albisu; adquirido por el Museo del Prado en 1965.",Tabla
130,P007660,Cristo entre la Virgen y san Juan,1475 - 1480,"Cruz, Diego de la",Óleo,136,114,,"Adquisición a María Gudiol Corominas con fondos del legado Villaescusa, 1993.",Tabla de madera de pino
131,P002519,Predela con la Resurrección de Cristo,1475 - 1485,"Ximénez, Miguel",Técnica mixta,70,200,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_58508af2-4f56-423d-bdcb-8bfe36a67ec0_4f65812a-ed70-4102-ab6d-1f3081060bf7"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo de la iglesia de Ejea de los Caballeros, Zaragoza</dd>","Iglesia de Santa María en Ejea de los Caballeros ; adquirido por el Patronato del Tesoro Artístico, con destino al Museo del Prado, 1930",Tabla
132,P002596,La cena en casa de Simón (fragmento),Hacia  1480,Maestro de Robredo,Técnica mixta,39,51,,"Adquisición a F. Kleinberger, París, 1935.",Tabla
133,P002663,modelos,1475 - 1485,Maestro de la Leyenda de Santa Catalina,Óleo,100,71,,"Legado Pablo Bosch y Barrau, 1916",Tabla
134,P006895,San Miguel Arcángel,1475 - 1485,"Ximénez, Miguel",Técnica mixta,"123,5","60,8","<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_250d0fb4-a5c8-4f35-a08d-432a3056f68f_80207cdc-010c-43c5-9202-fdda602f07a7"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo de la iglesia de Ejea de los Caballeros, Zaragoza</dd>","Iglesia parroquial de Santa María de Ejea de los Caballeros, Zaragoza; adquirido por el Museo del Prado, 1982.",Tabla
135,P007774,La Crucifixión,Hacia  1480,"Bernat, Martín",Técnica mixta,126,92,,"Colección privada, Barcelona. Adquirido en Sotheby's, Madrid, 2001.",Tabla
136,P001295,Tentaciones de San Antonio Abad,1475 - 1500,Anónimo,Técnica mixta,111,78,,"Museo de la Trinidad, 1875",Tabla
137,P002829,San Pedro y San Andrés,1475 - 1500,Anónimo,Óleo,106,64,,"Adquisición, 1932",Tabla
138,P002665,Dos cazadores (fragmento),1475 - 1500,Anónimo,Técnica mixta,94,30,,"Legado Pablo Bosch y Barrau, 1916",Tabla
139,P006894,Santa Catalina,1475 - 1585,"Ximénez, Miguel",Técnica mixta,140,75,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_cc956be7-473c-4616-a63c-a6ed93057642_fe3b57da-8be5-4366-a347-4e65a9d7f062"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo de la iglesia de Ejea de los Caballeros, Zaragoza</dd>","Iglesia parroquial de Santa María de Ejea de los Caballeros, Zaragoza; adquirido por el Museo del Prado, 1982.",Tabla
140,P003233,Vocación de Santa Catalina de Siena,Último cuarto del siglo XV - Primer tercio del siglo XVI,"Romana, Pedro",Óleo,95,72,,"Legado Antonio de Marichalar y Rodríguez, marqués de Montesa, 1973",Tabla
141,P006709,Santo Domingo de Silos,1478 - 1479,"Bernat, Martín",Óleo,145,94,"<dd about=""http://museodelprado.es/items/E22_Man-Made_Object_7726ac67-dca7-4a54-8daa-431f90d19a09_03ee26a9-e9bc-42f1-aedc-60d23167a3de"" property=""ecidoc:p46i_E78_p102_forms_part_of"">Retablo de Santo Domingo de Silos, Daroca (Zaragoza)</dd>","Retablo de la iglesia de Santo Domingo de Silos de Daroca (Zaragoza) hasta el siglo XVIII; Rafael García Palencia; Colección Duquesa de Parcent; Colección Hohenlohe, El Quexigal, 1979; Durán, Sala de Arte, Adquisición, 1981.",Tabla
142,P002516,ego sum vox qui clamat in desertum ,1480 - 1485,"Cruz, Diego de la",Óleo,96,60,,"Colección Romana Rueda, 1930; adquisición, 1930.",Tabla
143,P002543,gaudia paradisi,1480 - 1490,"Memling, Hans",Óleo,36,26,,"Donación Mª. de los Dolores Hernández y Márquez, marquesa viuda de Cabriñana del Monte, 1894.",Tabla
144,P002668,Embarque en Jafa del cuerpo de Santiago el Mayor,1480 - 1490,"Bernat, Martín",Técnica mixta,159,73,,"Legado Pablo Bosch y Barrau, 1916",Tabla
145,P002669,Traslado del cuerpo de Santiago el Mayor ante el palacio de la reina Lupa,1480 - 1490,"Bernat, Martín",Técnica mixta,159,73,,"Legado Pablo Bosch y Barrau, 1916",Tabla
